timestamp,elapsed_sec,root_pid,proc_count,rss_kb,rss_mib
2026-04-13T22:52:18,402.860,2850423,17,1725500,1685.059
2026-04-13T22:52:19,403.911,2850423,17,1725520,1685.078
2026-04-13T22:52:20,404.973,2850423,17,1725552,1685.109
2026-04-13T22:52:21,406.054,2850423,17,1725556,1685.113
2026-04-13T22:52:22,407.131,2850423,17,1725556,1685.113
2026-04-13T22:52:23,408.229,2850423,17,1725556,1685.113
2026-04-13T22:52:24,409.329,2850423,17,1725556,1685.113
2026-04-13T22:52:25,410.389,2850423,17,1725556,1685.113
2026-04-13T22:52:26,411.440,2850423,17,1725524,1685.082
2026-04-13T22:52:27,412.487,2850423,17,1725596,1685.152
2026-04-13T22:52:29,413.537,2850423,17,1725596,1685.152
2026-04-13T22:52:30,414.592,2850423,17,1725628,1685.184
2026-04-13T22:52:31,415.637,2850423,17,1725668,1685.223
2026-04-13T22:52:32,416.688,2850423,17,1725668,1685.223
2026-04-13T22:52:33,417.736,2850423,17,1725700,1685.254
2026-04-13T22:52:34,418.808,2850423,17,1725704,1685.258
2026-04-13T22:52:35,419.895,2850423,17,1725704,1685.258
2026-04-13T22:52:36,420.949,2850423,17,1725672,1685.227
2026-04-13T22:52:37,422.017,2850423,17,1725696,1685.250
2026-04-13T22:52:38,423.102,2850423,17,1725704,1685.258
2026-04-13T22:52:39,424.183,2850423,17,1725672,1685.227
2026-04-13T22:52:40,425.263,2850423,17,1725672,1685.227
2026-04-13T22:52:41,426.326,2850423,17,1725680,1685.234
2026-04-13T22:52:42,427.389,2850423,17,1725680,1685.234
2026-04-13T22:52:43,428.435,2850423,17,1725680,1685.234
2026-04-13T22:52:44,429.508,2850423,17,1725712,1685.266
2026-04-13T22:52:46,430.554,2850423,17,1725672,1685.227
2026-04-13T22:52:47,431.615,2850423,17,1725672,1685.227
2026-04-13T22:52:48,432.705,2850423,17,1725640,1685.195
2026-04-13T22:52:49,433.851,2850423,17,1725608,1685.164
2026-04-13T22:52:50,434.904,2850423,17,1725608,1685.164
2026-04-13T22:52:51,435.954,2850423,17,1725608,1685.164
2026-04-13T22:52:52,437.018,2850423,17,1725608,1685.164
2026-04-13T22:52:53,438.068,2850423,17,1725608,1685.164
2026-04-13T22:52:54,439.121,2850423,17,1725640,1685.195
2026-04-13T22:52:55,440.173,2850423,17,1725640,1685.195
2026-04-13T22:52:56,441.238,2850423,17,1725608,1685.164
2026-04-13T22:52:57,442.290,2850423,17,1725712,1685.266
2026-04-13T22:52:58,443.345,2850423,17,1725712,1685.266
2026-04-13T22:52:59,444.386,2850423,17,1725648,1685.203
2026-04-13T22:53:00,445.453,2850423,17,1725648,1685.203
2026-04-13T22:53:01,446.505,2850423,17,1725652,1685.207
2026-04-13T22:53:03,447.565,2850423,17,1725620,1685.176
2026-04-13T22:53:04,448.625,2850423,17,1725588,1685.145
2026-04-13T22:53:05,449.693,2850423,17,1725620,1685.176
2026-04-13T22:53:06,450.759,2850423,17,1725620,1685.176
2026-04-13T22:53:07,451.812,2850423,17,1725652,1685.207
2026-04-13T22:53:08,452.857,2850423,17,1725652,1685.207
2026-04-13T22:53:09,453.916,2850423,17,1725684,1685.238
2026-04-13T22:53:10,454.967,2850423,17,1725684,1685.238
2026-04-13T22:53:11,456.024,2850423,17,1725684,1685.238
2026-04-13T22:53:12,457.077,2850423,17,1725652,1685.207
2026-04-13T22:53:13,458.232,2850423,17,1725652,1685.207
2026-04-13T22:53:14,459.281,2850423,17,1725588,1685.145
2026-04-13T22:53:15,460.337,2850423,17,1725588,1685.145
2026-04-13T22:53:16,461.391,2850423,17,1725556,1685.113
2026-04-13T22:53:17,462.470,2850423,17,1725620,1685.176
2026-04-13T22:53:18,463.523,2850423,17,1725620,1685.176
2026-04-13T22:53:20,464.573,2850423,17,1725620,1685.176
2026-04-13T22:53:21,465.620,2850423,17,1725692,1685.246
2026-04-13T22:53:22,466.680,2850423,17,1725692,1685.246
2026-04-13T22:53:23,467.729,2850423,17,1725668,1685.223
2026-04-13T22:53:24,468.796,2850423,17,1725636,1685.191
2026-04-13T22:53:25,469.869,2850423,17,1725668,1685.223
2026-04-13T22:53:26,470.918,2850423,17,1725672,1685.227
2026-04-13T22:53:27,471.970,2850423,17,1725704,1685.258
2026-04-13T22:53:28,473.027,2850423,17,1725676,1685.230
2026-04-13T22:53:29,474.076,2850423,17,1725676,1685.230
2026-04-13T22:53:30,475.126,2850423,17,1725708,1685.262
2026-04-13T22:53:31,476.183,2850423,17,1725708,1685.262
2026-04-13T22:53:32,477.232,2850423,17,1725708,1685.262
2026-04-13T22:53:33,478.285,2850423,17,1725708,1685.262
2026-04-13T22:53:34,479.360,2850423,17,1725708,1685.262
2026-04-13T22:53:35,480.412,2850423,17,1725708,1685.262
2026-04-13T22:53:36,481.464,2850423,17,1725708,1685.262
2026-04-13T22:53:37,482.515,2850423,17,1725740,1685.293
2026-04-13T22:53:39,483.579,2850423,17,1725740,1685.293
2026-04-13T22:53:40,484.666,2850423,17,1725636,1685.191
2026-04-13T22:53:41,485.712,2850423,17,1725700,1685.254
2026-04-13T22:53:42,486.792,2850423,17,1725744,1685.297
2026-04-13T22:53:43,487.843,2850423,17,1725724,1685.277
2026-04-13T22:53:44,488.887,2850423,17,1725716,1685.270
2026-04-13T22:53:45,489.961,2850423,17,1725716,1685.270
2026-04-13T22:53:46,491.064,2850423,17,1725684,1685.238
2026-04-13T22:53:47,492.143,2850423,17,1725684,1685.238
2026-04-13T22:53:48,493.218,2850423,17,1725684,1685.238
2026-04-13T22:53:49,494.288,2850423,17,1725684,1685.238
2026-04-13T22:53:50,495.340,2850423,17,1725684,1685.238
2026-04-13T22:53:51,496.391,2850423,17,1725716,1685.270
2026-04-13T22:53:52,497.445,2850423,17,1725716,1685.270
2026-04-13T22:53:53,498.511,2850423,17,1725716,1685.270
2026-04-13T22:53:55,499.570,2850423,17,1725716,1685.270
2026-04-13T22:53:56,500.625,2850423,17,1725652,1685.207
2026-04-13T22:53:57,501.715,2850423,17,1725708,1685.262
2026-04-13T22:53:58,502.862,2850423,17,1725744,1685.297
2026-04-13T22:53:59,503.952,2850423,17,1725776,1685.328
2026-04-13T22:54:00,505.043,2850423,17,1725672,1685.227
2026-04-13T22:54:01,506.135,2850423,17,1725672,1685.227
2026-04-13T22:54:02,507.205,2850423,17,1725676,1685.230
2026-04-13T22:54:03,508.308,2850423,17,1725676,1685.230
2026-04-13T22:54:04,509.381,2850423,17,1725708,1685.262
2026-04-13T22:54:05,510.440,2850423,17,1725676,1685.230
2026-04-13T22:54:06,511.497,2850423,17,1725676,1685.230
2026-04-13T22:54:08,512.582,2850423,17,1725708,1685.262
2026-04-13T22:54:09,513.648,2850423,17,1725708,1685.262
2026-04-13T22:54:10,514.698,2850423,17,1725748,1685.301
2026-04-13T22:54:11,515.743,2850423,17,1725772,1685.324
2026-04-13T22:54:12,516.800,2850423,17,1725784,1685.336
2026-04-13T22:54:13,517.845,2850423,17,1725784,1685.336
2026-04-13T22:54:14,518.891,2850423,17,1725784,1685.336
2026-04-13T22:54:15,519.941,2850423,17,1725824,1685.375
2026-04-13T22:54:16,521.015,2850423,17,1725892,1685.441
2026-04-13T22:54:17,522.066,2850423,17,1725860,1685.410
2026-04-13T22:54:18,523.139,2850423,17,1725860,1685.410
2026-04-13T22:54:19,524.212,2850423,17,1725892,1685.441
2026-04-13T22:54:20,525.326,2850423,17,1725900,1685.449
2026-04-13T22:54:21,526.446,2850423,17,1725804,1685.355
2026-04-13T22:54:22,527.506,2850423,17,1725836,1685.387
2026-04-13T22:54:24,528.551,2850423,17,1725876,1685.426
2026-04-13T22:54:25,529.609,2850423,17,1725840,1685.391
2026-04-13T22:54:26,530.677,2850423,17,1725872,1685.422
2026-04-13T22:54:27,531.737,2850423,17,1725872,1685.422
2026-04-13T22:54:28,532.788,2850423,17,1725892,1685.441
2026-04-13T22:54:29,533.829,2850423,17,1725872,1685.422
2026-04-13T22:54:30,534.875,2850423,17,1725840,1685.391
2026-04-13T22:54:31,535.961,2850423,17,1725840,1685.391
2026-04-13T22:54:32,537.021,2850423,17,1725840,1685.391
2026-04-13T22:54:33,538.097,2850423,17,1725768,1685.320
2026-04-13T22:54:34,539.148,2850423,17,1725840,1685.391
2026-04-13T22:54:35,540.224,2850423,17,1725844,1685.395
2026-04-13T22:54:36,541.273,2850423,17,1725936,1685.484
2026-04-13T22:54:37,542.357,2850423,17,1725884,1685.434
2026-04-13T22:54:38,543.403,2850423,17,1725916,1685.465
2026-04-13T22:54:39,544.495,2850423,17,1725884,1685.434
2026-04-13T22:54:41,545.547,2850423,17,1725884,1685.434
2026-04-13T22:54:42,546.612,2850423,17,1725884,1685.434
2026-04-13T22:54:43,547.663,2850423,17,1725816,1685.367
2026-04-13T22:54:44,548.713,2850423,17,1725848,1685.398
2026-04-13T22:54:45,549.781,2850423,17,1725856,1685.406
2026-04-13T22:54:46,550.853,2850423,17,1726064,1685.609
2026-04-13T22:54:47,551.896,2850423,17,1726076,1685.621
2026-04-13T22:54:48,552.973,2850423,17,1726024,1685.570
2026-04-13T22:54:49,554.042,2850423,17,1726004,1685.551
2026-04-13T22:54:50,555.104,2850423,17,1726028,1685.574
2026-04-13T22:54:51,556.151,2850423,17,1726028,1685.574
2026-04-13T22:54:52,557.196,2850423,17,1726100,1685.645
2026-04-13T22:54:53,558.253,2850423,17,1726032,1685.578
2026-04-13T22:54:54,559.299,2850423,17,1726088,1685.633
2026-04-13T22:54:55,560.354,2850423,17,1726104,1685.648
2026-04-13T22:54:56,561.410,2850423,17,1726072,1685.617
2026-04-13T22:54:57,562.461,2850423,17,1726048,1685.594
2026-04-13T22:54:59,563.548,2850423,17,1726000,1685.547
2026-04-13T22:55:00,564.609,2850423,17,1725968,1685.516
2026-04-13T22:55:01,565.659,2850423,17,1725968,1685.516
2026-04-13T22:55:02,566.714,2850423,17,1725936,1685.484
2026-04-13T22:55:03,567.760,2850423,17,1725968,1685.516
2026-04-13T22:55:04,568.826,2850423,17,1725904,1685.453
2026-04-13T22:55:05,569.879,2850423,17,1725936,1685.484
2026-04-13T22:55:06,570.925,2850423,17,1725904,1685.453
2026-04-13T22:55:07,572.038,2850423,17,1725904,1685.453
2026-04-13T22:55:08,573.091,2850423,17,1726008,1685.555
2026-04-13T22:55:09,574.135,2850423,17,1726072,1685.617
2026-04-13T22:55:10,575.196,2850423,17,1726076,1685.621
2026-04-13T22:55:11,576.242,2850423,17,1726076,1685.621
2026-04-13T22:55:12,577.288,2850423,17,1726076,1685.621
2026-04-13T22:55:13,578.347,2850423,17,1726004,1685.551
2026-04-13T22:55:14,579.390,2850423,17,1726004,1685.551
2026-04-13T22:55:15,580.454,2850423,17,1726004,1685.551
2026-04-13T22:55:16,581.500,2850423,17,1726004,1685.551
2026-04-13T22:55:18,582.552,2850423,17,1726008,1685.555
2026-04-13T22:55:19,583.605,2850423,17,1726012,1685.559
2026-04-13T22:55:20,584.717,2850423,17,1725940,1685.488
2026-04-13T22:55:21,585.829,2850423,17,1725940,1685.488
2026-04-13T22:55:22,586.932,2850423,17,1725908,1685.457
2026-04-13T22:55:23,588.007,2850423,17,1725980,1685.527
2026-04-13T22:55:24,589.082,2850423,17,1725876,1685.426
2026-04-13T22:55:25,590.144,2850423,17,1725940,1685.488
2026-04-13T22:55:26,591.240,2850423,17,1725972,1685.520
2026-04-13T22:55:27,592.298,2850423,17,1725908,1685.457
2026-04-13T22:55:28,593.359,2850423,17,1725916,1685.465
2026-04-13T22:55:29,594.415,2850423,17,1725916,1685.465
2026-04-13T22:55:30,595.474,2850423,17,1725916,1685.465
2026-04-13T22:55:32,596.561,2850423,17,1725988,1685.535
2026-04-13T22:55:33,597.658,2850423,17,1726052,1685.598
2026-04-13T22:55:34,598.709,2850423,17,1726036,1685.582
2026-04-13T22:55:35,599.761,2850423,17,1726052,1685.598
2026-04-13T22:55:36,600.835,2850423,17,1726160,1685.703
2026-04-13T22:55:37,601.923,2850423,17,1726164,1685.707
2026-04-13T22:55:38,603.017,2850423,17,1726196,1685.738
2026-04-13T22:55:39,604.091,2850423,17,1726196,1685.738
2026-04-13T22:55:40,605.174,2850423,17,1726124,1685.668
2026-04-13T22:55:41,606.227,2850423,17,1726124,1685.668
2026-04-13T22:55:42,607.280,2850423,17,1726092,1685.637
2026-04-13T22:55:43,608.331,2850423,17,1726092,1685.637
2026-04-13T22:55:44,609.398,2850423,17,1726092,1685.637
2026-04-13T22:55:45,610.445,2850423,17,1726168,1685.711
2026-04-13T22:55:46,611.496,2850423,17,1726168,1685.711
2026-04-13T22:55:48,612.547,2850423,17,1726064,1685.609
2026-04-13T22:55:49,613.601,2850423,17,1726032,1685.578
2026-04-13T22:55:50,614.654,2850423,17,1725984,1685.531
2026-04-13T22:55:51,615.705,2850423,17,1725992,1685.539
2026-04-13T22:55:52,616.780,2850423,17,1725968,1685.516
2026-04-13T22:55:53,617.892,2850423,17,1725972,1685.520
2026-04-13T22:55:54,618.973,2850423,17,1725972,1685.520
2026-04-13T22:55:55,620.057,2850423,17,1726076,1685.621
2026-04-13T22:55:56,621.119,2850423,17,1726036,1685.582
2026-04-13T22:55:57,622.167,2850423,17,1726072,1685.617
2026-04-13T22:55:58,623.217,2850423,17,1726144,1685.688
2026-04-13T22:55:59,624.269,2850423,17,1726148,1685.691
2026-04-13T22:56:00,625.324,2850423,17,1726136,1685.680
2026-04-13T22:56:01,626.375,2850423,17,1726184,1685.727
2026-04-13T22:56:02,627.449,2850423,17,1726160,1685.703
2026-04-13T22:56:03,628.491,2850423,17,1726212,1685.754
2026-04-13T22:56:05,629.570,2850423,17,1726080,1685.625
2026-04-13T22:56:06,630.643,2850423,17,1726216,1685.758
2026-04-13T22:56:07,631.736,2850423,17,1726216,1685.758
2026-04-13T22:56:08,632.779,2850423,17,1726216,1685.758
2026-04-13T22:56:09,633.862,2850423,17,1726216,1685.758
2026-04-13T22:56:10,634.916,2850423,17,1726176,1685.719
2026-04-13T22:56:11,635.959,2850423,17,1726144,1685.688
2026-04-13T22:56:12,637.000,2850423,17,1726144,1685.688
2026-04-13T22:56:13,638.046,2850423,17,1726144,1685.688
2026-04-13T22:56:14,639.129,2850423,17,1726252,1685.793
2026-04-13T22:56:15,640.182,2850423,17,1726116,1685.660
2026-04-13T22:56:16,641.250,2850423,17,1726084,1685.629
2026-04-13T22:56:17,642.302,2850423,17,1726084,1685.629
2026-04-13T22:56:18,643.386,2850423,17,1726140,1685.684
2026-04-13T22:56:19,644.451,2850423,17,1726116,1685.660
2026-04-13T22:56:20,645.501,2850423,17,1726148,1685.691
2026-04-13T22:56:22,646.547,2850423,17,1726180,1685.723
2026-04-13T22:56:23,647.617,2850423,17,1726176,1685.719
2026-04-13T22:56:24,648.666,2850423,17,1726208,1685.750
2026-04-13T22:56:25,649.718,2850423,17,1726168,1685.711
2026-04-13T22:56:26,650.772,2850423,17,1726148,1685.691
2026-04-13T22:56:27,651.839,2850423,17,1726180,1685.723
2026-04-13T22:56:28,652.886,2850423,17,1726252,1685.793
2026-04-13T22:56:29,653.933,2850423,17,1726164,1685.707
2026-04-13T22:56:30,654.983,2850423,17,1726188,1685.730
2026-04-13T22:56:31,656.047,2850423,17,1726192,1685.734
2026-04-13T22:56:32,657.092,2850423,17,1726128,1685.672
2026-04-13T22:56:33,658.146,2850423,17,1726128,1685.672
2026-04-13T22:56:34,659.200,2850423,17,1726088,1685.633
2026-04-13T22:56:35,660.250,2850423,17,1726088,1685.633
2026-04-13T22:56:36,661.311,2850423,17,1726236,1685.777
2026-04-13T22:56:37,662.408,2850423,17,1726276,1685.816
2026-04-13T22:56:38,663.456,2850423,17,1726208,1685.750
2026-04-13T22:56:39,664.513,2850423,17,1726240,1685.781
2026-04-13T22:56:41,665.568,2850423,17,1726208,1685.750
2026-04-13T22:56:42,666.619,2850423,17,1726240,1685.781
2026-04-13T22:56:43,667.699,2850423,17,1726168,1685.711
2026-04-13T22:56:44,668.776,2850423,17,1726272,1685.812
2026-04-13T22:56:45,669.857,2850423,17,1726276,1685.816
2026-04-13T22:56:46,670.949,2850423,17,1726348,1685.887
2026-04-13T22:56:47,672.029,2850423,17,1726292,1685.832
2026-04-13T22:56:48,673.113,2850423,17,1726340,1685.879
2026-04-13T22:56:49,674.200,2850423,17,1726308,1685.848
2026-04-13T22:56:50,675.240,2850423,17,1726308,1685.848
2026-04-13T22:56:51,676.316,2850423,17,1726340,1685.879
2026-04-13T22:56:52,677.398,2850423,17,1726380,1685.918
2026-04-13T22:56:53,678.508,2850423,17,1726380,1685.918
2026-04-13T22:56:55,679.584,2850423,17,1726380,1685.918
2026-04-13T22:56:56,680.662,2850423,17,1726412,1685.949
2026-04-13T22:56:57,681.702,2850423,17,1726340,1685.879
2026-04-13T22:56:58,682.781,2850423,17,1726308,1685.848
2026-04-13T22:56:59,683.881,2850423,17,1726368,1685.906
2026-04-13T22:57:00,684.947,2850423,17,1726412,1685.949
2026-04-13T22:57:01,685.993,2850423,17,1726380,1685.918
2026-04-13T22:57:02,687.082,2850423,17,1726348,1685.887
2026-04-13T22:57:03,688.125,2850423,17,1726308,1685.848
2026-04-13T22:57:04,689.194,2850423,17,1726308,1685.848
2026-04-13T22:57:05,690.248,2850423,17,1726372,1685.910
2026-04-13T22:57:06,691.303,2850423,17,1726304,1685.844
2026-04-13T22:57:07,692.347,2850423,17,1726272,1685.812
2026-04-13T22:57:08,693.412,2850423,17,1726336,1685.875
2026-04-13T22:57:09,694.462,2850423,17,1726312,1685.852
2026-04-13T22:57:11,695.530,2850423,17,1726344,1685.883
2026-04-13T22:57:12,696.574,2850423,17,1726240,1685.781
2026-04-13T22:57:13,697.650,2850423,17,1726264,1685.805
2026-04-13T22:57:14,698.693,2850423,17,1726320,1685.859
2026-04-13T22:57:15,699.741,2850423,17,1726352,1685.891
2026-04-13T22:57:16,700.814,2850423,17,1726416,1685.953
2026-04-13T22:57:17,701.890,2850423,17,1726416,1685.953
2026-04-13T22:57:18,702.937,2850423,17,1726400,1685.938
2026-04-13T22:57:19,703.986,2850423,17,1726312,1685.852
2026-04-13T22:57:20,705.076,2850423,17,1726344,1685.883
2026-04-13T22:57:21,706.129,2850423,17,1726284,1685.824
2026-04-13T22:57:22,707.173,2850423,17,1726384,1685.922
2026-04-13T22:57:23,708.226,2850423,17,1726384,1685.922
2026-04-13T22:57:24,709.307,2850423,17,1726332,1685.871
2026-04-13T22:57:25,710.348,2850423,17,1726384,1685.922
2026-04-13T22:57:26,711.398,2850423,17,1726324,1685.863
2026-04-13T22:57:27,712.450,2850423,17,1726388,1685.926
2026-04-13T22:57:28,713.495,2850423,17,1726316,1685.855
2026-04-13T22:57:30,714.552,2850423,17,1726380,1685.918
2026-04-13T22:57:31,715.603,2850423,17,1726348,1685.887
2026-04-13T22:57:32,716.652,2850423,17,1726276,1685.816
2026-04-13T22:57:33,717.704,2850423,17,1726316,1685.855
2026-04-13T22:57:34,718.768,2850423,17,1726352,1685.891
2026-04-13T22:57:35,719.835,2850423,17,1726316,1685.855
2026-04-13T22:57:36,720.878,2850423,17,1726352,1685.891
2026-04-13T22:57:37,721.954,2850423,17,1726352,1685.891
2026-04-13T22:57:38,722.999,2850423,17,1726308,1685.848
2026-04-13T22:57:39,724.112,2850423,17,1726324,1685.863
2026-04-13T22:57:40,725.159,2850423,17,1726280,1685.820
2026-04-13T22:57:41,726.205,2850423,17,1726396,1685.934
2026-04-13T22:57:42,727.253,2850423,17,1726308,1685.848
2026-04-13T22:57:43,728.306,2850423,17,1726356,1685.895
2026-04-13T22:57:44,729.353,2850423,17,1726372,1685.910
2026-04-13T22:57:45,730.400,2850423,17,1726324,1685.863
2026-04-13T22:57:46,731.446,2850423,17,1726324,1685.863
2026-04-13T22:57:47,732.492,2850423,17,1726292,1685.832
2026-04-13T22:57:49,733.543,2850423,17,1726324,1685.863
2026-04-13T22:57:50,734.602,2850423,17,1726356,1685.895
2026-04-13T22:57:51,735.647,2850423,17,1726428,1685.965
2026-04-13T22:57:52,736.745,2850423,17,1726316,1685.855
2026-04-13T22:57:53,737.790,2850423,17,1726324,1685.863
2026-04-13T22:57:54,738.856,2850423,17,1726324,1685.863
2026-04-13T22:57:55,739.909,2850423,17,1726324,1685.863
2026-04-13T22:57:56,740.966,2850423,17,1726324,1685.863
2026-04-13T22:57:57,742.018,2850423,17,1726356,1685.895
2026-04-13T22:57:58,743.094,2850423,17,1726292,1685.832
2026-04-13T22:57:59,744.139,2850423,17,1726292,1685.832
2026-04-13T22:58:00,745.201,2850423,17,1726220,1685.762
2026-04-13T22:58:01,746.251,2850423,17,1726220,1685.762
2026-04-13T22:58:02,747.325,2850423,17,1726220,1685.762
2026-04-13T22:58:03,748.407,2850423,17,1726200,1685.742
2026-04-13T22:58:04,749.458,2850423,17,1726252,1685.793
2026-04-13T22:58:05,750.509,2850423,17,1726324,1685.863
2026-04-13T22:58:07,751.566,2850423,17,1726292,1685.832
2026-04-13T22:58:08,752.623,2850423,17,1726228,1685.770
2026-04-13T22:58:09,753.676,2850423,17,1726260,1685.801
2026-04-13T22:58:10,754.729,2850423,17,1726260,1685.801
2026-04-13T22:58:11,755.799,2850423,17,1726188,1685.730
2026-04-13T22:58:12,756.853,2850423,17,1726084,1685.629
2026-04-13T22:58:13,757.904,2850423,17,1726116,1685.660
2026-04-13T22:58:14,758.961,2850423,17,1726180,1685.723
2026-04-13T22:58:15,760.031,2850423,17,1726216,1685.758
2026-04-13T22:58:16,761.082,2850423,17,1726288,1685.828
2026-04-13T22:58:17,762.126,2850423,17,1726256,1685.797
2026-04-13T22:58:18,763.170,2850423,17,1726256,1685.797
2026-04-13T22:58:19,764.214,2850423,17,1726256,1685.797
2026-04-13T22:58:20,765.283,2850423,17,1726288,1685.828
2026-04-13T22:58:21,766.344,2850423,17,1726256,1685.797
2026-04-13T22:58:22,767.399,2850423,17,1726160,1685.703
2026-04-13T22:58:23,768.494,2850423,17,1726264,1685.805
2026-04-13T22:58:25,769.561,2850423,17,1726192,1685.734
2026-04-13T22:58:26,770.611,2850423,17,1726192,1685.734
2026-04-13T22:58:27,771.680,2850423,17,1726192,1685.734
2026-04-13T22:58:28,772.732,2850423,17,1726160,1685.703
2026-04-13T22:58:29,773.789,2850423,17,1726160,1685.703
2026-04-13T22:58:30,774.835,2850423,17,1726328,1685.867
2026-04-13T22:58:31,775.905,2850423,17,1726328,1685.867
2026-04-13T22:58:32,776.954,2850423,17,1726296,1685.836
2026-04-13T22:58:33,778.058,2850423,17,1726328,1685.867
2026-04-13T22:58:34,779.132,2850423,17,1726360,1685.898
2026-04-13T22:58:35,780.184,2850423,17,1726360,1685.898
2026-04-13T22:58:36,781.233,2850423,17,1726284,1685.824
2026-04-13T22:58:37,782.286,2850423,17,1726212,1685.754
2026-04-13T22:58:38,783.366,2850423,17,1726188,1685.730
2026-04-13T22:58:39,784.431,2850423,17,1726156,1685.699
2026-04-13T22:58:40,785.516,2850423,17,1726168,1685.711
2026-04-13T22:58:42,786.589,2850423,17,1726188,1685.730
2026-04-13T22:58:43,787.634,2850423,17,1726296,1685.836
2026-04-13T22:58:44,788.694,2850423,17,1726224,1685.766
2026-04-13T22:58:45,789.748,2850423,17,1726240,1685.781
2026-04-13T22:58:46,790.795,2850423,17,1726256,1685.797
2026-04-13T22:58:47,791.843,2850423,17,1726256,1685.797
2026-04-13T22:58:48,792.902,2850423,17,1726256,1685.797
2026-04-13T22:58:49,794.009,2850423,17,1726184,1685.727
2026-04-13T22:58:50,795.103,2850423,17,1726288,1685.828
2026-04-13T22:58:51,796.153,2850423,17,1726288,1685.828
2026-04-13T22:58:52,797.202,2850423,17,1726360,1685.898
2026-04-13T22:58:53,798.251,2850423,17,1726296,1685.836
2026-04-13T22:58:54,799.309,2850423,17,1726432,1685.969
2026-04-13T22:58:55,800.363,2850423,17,1726500,1686.035
2026-04-13T22:58:56,801.421,2850423,17,1726468,1686.004
2026-04-13T22:58:57,802.468,2850423,17,1726436,1685.973
2026-04-13T22:58:59,803.558,2850423,17,1726436,1685.973
2026-04-13T22:59:00,804.643,2850423,17,1726404,1685.941
2026-04-13T22:59:01,805.690,2850423,17,1726404,1685.941
2026-04-13T22:59:02,806.765,2850423,17,1726436,1685.973
